stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
14562,null,Estação Tubo Prefeitura,,-25.417883882142,-49.268461562942,,,1,,,
14564,null,Estação Tubo Prefeitura,,-25.417836229767,-49.268692016949,,,1,,,
14567,null,Estação Tubo Comendador Fontana,Estação Tubo Comendador Fontana.,-25.419799270208,-49.268911958088,,,1,,,
14570,null,Estação Tubo Comendador Fontana,Estação Tubo Comendador Fontana.,-25.419752884145,-49.269125193705,,,1,,,
14581,null,Estação Tubo São Pedro,,-25.506794751964,-49.284266263595,,,1,,,
14586,null,Estação Tubo Xaxim,,-25.496650022191,-49.276237070909,,,1,,,
14590,null,Estação Tubo Santa Bernadethe,,-25.485227248942,-49.266811788431,,,1,,,
14594,null,Estação Tubo Fanny,Estação Tubo Fanny 560 - Alferes Poli 550 - Ligeirão Pinheirinho / C. Gomes B42 - Maracanã / L. Verde,-25.474933728298,-49.258503646008,,,1,,,
14598,null,Estação Tubo Marechal Floriano,,-25.469102285196,-49.254012287013,,,1,,,
14600,null,Estação Tubo Marechal Floriano,,-25.469230626999,-49.253812462441,,,1,,,
14604,null,Estação Tubo Detran,,-25.430373087727,-49.211228442189,,,1,,,
14606,null,Estação Tubo Colégio Militar,,-25.428899094657,-49.225104850528,,,1,,,
25378,108002,Estação Tubo Joaquim Nabuco,Estação Tubo Joaquim Nabuco - Capão Raso,-25.380727998652,-49.228829736389,,,0,41809,,
25380,108006,Estação Tubo Antônio Lago,Estação Tubo Antônio Lago - Capão Raso,-25.388780237354,-49.236226186568,,,0,41813,,
25383,108012,Estação Tubo Antônio Cavalheiros,Estação Tubo Antônio Cavalheiros - Capão Raso,-25.403501586783,-49.249864792933,,,0,41816,,
25384,108014,Estação Tubo Bom Jesus,Estação Tubo Bom Jesus - Capão Raso,-25.410093244956,-49.255935977351,,,0,41818,,
25385,108016,Estação Tubo Moisés Marcondes,Estação Tubo Moisés Marcondes - Capão Raso,-25.413370782272,-49.258952961887,,,0,41820,,
25386,109146,Estação Tubo Constantino Marochi,Estação Tubo Constantino Marochi - Sentido Terminal Capão Raso,-25.416066058281,-49.26150706627,,,0,41772,,
25387,108020,Estação Tubo Maria Clara,Estação Tubo Maria Clara - Capão Raso,-25.419901596561,-49.265101084072,,,0,41823,,
25388,108022,Estação Tubo Passeio Público,Estação Tubo Passeio Público - Capão Raso,-25.423876886501,-49.268388973076,,,0,41774,,
25389,108025,Estação Tubo Praça Eufrasio Correia,Estação Tubo Praça Eufrasio Correia - Campo Comprido / Pç Rui Barbosa / Capão Raso,-25.43759253,-49.26672726,,,0,26124,,
25390,108028,Estação Tubo Alferes Poli / Catedral da Fé,Estação Tubo Alferes Poli / Catedral da Fé - Capão Raso,-25.439473900675,-49.271566553349,,,0,41826,,
25391,108032,Estação Tubo Praça Oswaldo Cruz,Estação Tubo Praça Oswaldo Cruz - Pinheirinho / Capão Raso,-25.441600910618,-49.277095755077,,,0,26093,,
25392,108034,Estação Tubo Coronel Dulcídio,Estação Tubo Coronel Dulcídio - Pinheirinho / Capão Raso,-25.443372665226,-49.281736143522,,,0,26095,,
25393,108036,Estação Tubo Bento Viana,Estação Tubo Bento Viana - Pinheirinho / Capão Raso,-25.4448158457,-49.285595177088,,,0,26099,,
25394,108038,Estação Tubo Silva Jardim,Estação Tubo Silva Jardim - Pinheirinho / Capão Raso,-25.448330003815,-49.287868593254,,,0,26106,,
25395,108040,Estação Tubo Petit Carneiro,Estação Tubo Petit Carneiro - Pinheirinho / Capão Raso,-25.452287022347,-49.287927521283,,,0,26108,,
25396,108042,Estação Tubo Dom Pedro I,Estação Tubo Dom Pedro I - Pinheirinho/ Capão Raso,-25.45693318,-49.28858994,,,0,26094,,
25398,108046,Estação Tubo Vital Brasil,Estação Tubo Vital Brasil - Pinheirinho / Capão Raso,-25.464606514037,-49.291301908896,,,0,26121,,
25399,108048,Estação Tubo Morretes,Estação Tubo Morretes - Pinheirinho / Capão Raso,-25.467604592786,-49.29319991057,,,0,26118,,
25400,108050,Estação Tubo Carlos Dietzsch,Estação Tubo Carlos Dietzsch - Pinheirinho / Capão Raso,-25.472633207004,-49.294487371045,,,0,26113,,
25402,108052,Estação Tubo Itajubá,Estação Tubo Itajubá - Pinheirinho / Capão Raso,-25.4810211,-49.29261829,,,0,26120,,
25403,108054,Estação Tubo Hospital do Trabalhador,Estação Tubo Hospital do Trabalhador - Pinheirinho / Capão Raso,-25.484383755499,-49.293780854121,,,0,26112,,
25415,109024,Estação Tubo Detran - 307- Bairro Alto / Sta Felicidade - 022 - Inter 2 (Horário),Estação Tubo Detran - Capão da Imbuia / Bairro Alto,-25.43039817484,-49.211208067791,,,0,14604,,
25416,108195,Estação Tubo São Grato,Estação Tubo São Grato - Centenário,-25.436570794314,-49.328525097317,,,0,41754,,
25417,108153,Estação Tubo Profª. Maria Aguiar Teixeira,Estação Tubo Profª. Maria Aguiar Teixeira - Pinhais / Centenário,-25.438885212335,-49.22626429576,,,0,25420,,
25419,108207,Estação Santa Bernadethe,Estação Santa Bernadethe 550 - Ligeirão Pinheirinho / C. Gomes (sentido Pça. Carlos Gomes) 616 - Portão / Sta Bernadete / L. Verde (sentido Portão),-25.485232091382,-49.266797036282,,,0,14590,,
25420,null,Estação Tubo Profª. Maria Aguiar Teixeira,,-25.438896916717,-49.226269901938,,,1,,,
25423,108092,Estação Tubo Cel. Luiz José dos Santos,Estação Tubo Cel. Luiz José dos Santos 502 - Circular Sul (Sentido Boqueirão) 503 - Boqueirão (Sentido Boqueirão),-25.496209215173,-49.240180131692,,,0,43339,,
25424,null,Estação Tubo Cel. Luiz José dos Santos,Estação Tubo Cel. Luiz José dos Santos - Hauer / Praça Carlos Gomes / Portão,-25.49518331256,-49.240565699237,,,1,,,
25426,null,Estação Tubo Praça do Expedicionário,Estação Tubo Praça do Expedicionário.,-25.428859950047,-49.258168966449,,,1,,,
25427,null,Estação Tubo Guadalupe,Estação Tubo Guadalupe.,-25.433658070409,-49.263464462755,,,1,,,
25428,102025,Praça Rui Barbosa - 365 - Jd Social/Batel / 370-Rua XV / Barigui,Ponto de Parada 365 - Jardim Social / Batel (Sentido Jardim Social) 370 - Rua XV / Barigui (sentido Rua XV) 389 - Madrugueiro Tarumã / Augusta (Sentido Bairro Alto),-25.436444418977,-49.272614629083,,,0,,,
25431,120581,"Rua José Merhy, 1181 - Boa Vista",Ponto de Parada 224 - Cassiopéia (Sentido Terminal Boa Vista),-25.391113185867,-49.241248341652,,,0,,,
25441,108116,Estação Tubo Lindóia,Estação Tubo Lindóia - Hauer,-25.474024450489,-49.269980691632,,,0,47577,,
25442,108115,Estação Tubo Lindóia,Estação Tubo Lindóia - Portão,-25.47377504133,-49.270055793485,,,0,47576,,
25443,108118,Estação Tubo Antero de Quental,Estação Tubo Antero de Quental - Hauer,-25.475016633746,-49.274071283898,,,0,47565,,
25445,108117,Estação Tubo Antero de Quental,Estação Tubo Antero de Quental - Portão,-25.474764805215,-49.274147726855,,,0,47566,,
25447,108119,Estação Tubo Dom Ático,Estação Tubo Dom Ático - Portão,-25.476243684941,-49.28020761933,,,0,47578,,
25448,108120,Estação Tubo Dom Ático,Estação Tubo Dom Ático - Hauer,-25.476504590611,-49.280131176374,,,0,47579,,
25454,108121,Estação Tubo Wenceslau Braz,Estação Tubo Wenceslau Braz - Portão,-25.477418664015,-49.285011790952,,,0,47554,,
25456,108122,Estação Tubo Wenceslau Braz,Estação Tubo Wenceslau Braz - Hauer,-25.477724967853,-49.285127796492,,,0,47555,,
25461,108113,Estação Tubo Marumbi,Estação Tubo Marumbi - Portão,-25.472415685599,-49.264478810391,,,0,47552,,
25462,108114,Estação Tubo Marumbi,Estação Tubo Marumbi - Hauer,-25.472663886841,-49.264411755165,,,0,47553,,
25463,108211,Estação Marechal Floriano,Estação Marechal Floriano B42 - Maracanã / Linha Verde (sentido Linha Verde) 550 - Ligeirão Pinheirinho / C. Gomes (sentido Pinheirinho) 602 - Circular Sul (AH) (sentido Portão) 605 - Ctba / Faz. Rio Grande (sentido Fazenda Rio Grande),-25.469144829675,-49.254036970696,,,0,14598,,
25468,108085,Estação Tubo Pádua Fleury,Estação Tubo Pádua Fleury 503 - Boqueirão (sentido Praça Carlos Gomes) 602 - Circular Sul (AH) (sentido Portão),-25.475889851024,-49.249993093571,,,0,43347,,
25471,108077,Estação Tubo TRE,Estação Tubo TRE 500-Ligeirão Boqueirão (sentido Boqueirão) 503-Boqueirão (sentido Boqueirão),-25.459149308599,-49.258267608183,,,0,43353,,
25472,108078,Estação Tubo TRE,Estação Tubo TRE 500-Ligeirão Boqueirão (sentido Praça Carlos Gomes) 503-Boqueirão (sentido Praça Carlos Gomes),-25.458132393893,-49.25865652849,,,0,43354,,
25473,108086,Estação Tubo Pádua Fleury,Estação Tubo Pádua Fleury 502 - Circular Sul (H) - (sentido Boqueirão) 503 - Boqueirão (sentido Boqueirão),-25.476966162099,-49.249580033383,,,0,43348,,
25474,105503,Terminal Hauer - 602 - Circular Sul (AH),Terminal Hauer 602 - Circular Sul (AH) (sentido Portão),-25.482014666271,-49.246866084895,,,0,14487,,
25478,108089,Estação Tubo Hipólito da Costa,Estação Tubo Hipólito da Costa 503 - Boqueirão (sentido Praça Carlos Gomes) 602 - Circular Sul (AH) (sentido Hauer),-25.489675972353,-49.243255384526,,,0,43344,,
25479,108090,Estação Tubo Hipólito da Costa,Estação Tubo Hipólito da Costa 502 - Circular Sul (H) (sentido Boqueirão) 503 - Boqueirão (sentido Boqueirão),-25.490730975301,-49.242867805323,,,0,43343,,
25481,108091,Estação Tubo Cel. Luiz José dos Santos,Estação Tubo Cel. Luiz José dos Santos 503 - Boqueirão (Sentido Praça Carlos Gomes) 602 - Circular Sul (AH) (Sentido Hauer),-25.495178470521,-49.240567811093,,,0,25424,,
25489,108095,Estação Tubo Antônio de Paula,Estação Tubo Antônio de Paula 503 - Boqueirão (sentido Praça Carlos Gomes) 602 - Circular Sul (AH) (sentido Hauer),-25.511499875429,-49.232588239273,,,0,43342,,
25492,108112,Estação Tubo Parque Iguaçú,Estação Tubo Parque Iguaçú - Boqueirão,-25.521034596928,-49.227946676574,,,0,41803,,
25493,108111,Estação Tubo Parque Iguaçú,Estação Tubo Parque Iguaçú - Sítio Cercado,-25.521091478625,-49.228039212784,,,0,41804,,
25497,108107,Estação Tubo Araça,Estação Tubo Araça - Sítio Cercado,-25.526481804713,-49.236115344128,,,0,43327,,
25498,108074,Estação Tubo Conselheiro Dantas,Estação Tubo Conselheiro Dantas 503 - Boqueirão (sentido Praça Carlos Gomes),-25.451454190191,-49.261899319189,,,0,41785,,
25499,108108,Estação Tubo Araça,Estação Tubo Araça - Boqueirão,-25.526944703107,-49.237278081736,,,0,43326,,
25500,108072,Estação Tubo Almirante Gonçalves,Estação Tubo Almirante Gonçalves 503 - Boqueirão (sentido Boqueirão),-25.448495803122,-49.263417449491,,,0,26052,,
25501,108105,Estação Tubo Nova Europa,Estação Tubo Nova Europa - Sítio Cercado,-25.527600018954,-49.240774341187,,,0,43324,,
25502,108071,Estação Tubo Almirante Gonçalves,Estação Tubo Almirante Gonçalves 503 - Boqueirão (sentido Praça Carlos Gomes),-25.447431347258,-49.263825145262,,,0,26051,,
25507,108070,Estação Tubo Getúlio Vargas,Estação Tubo Getúlio Vargas 503 - Boqueirão (sentido Boqueirão),-25.44468781723,-49.265304383534,,,0,41783,,
25509,108069,Estação Tubo Getúlio Vargas,Estação Tubo Getúlio Vargas 503 - Boqueirão (sentido Praça Carlos Gomes),-25.443625749759,-49.26570537378,,,0,41784,,
25510,108067,Estação Tubo UTFPR,Estação Tubo UTFPR 500 - Ligeirão Boqueirão (sentido Boqueirão) 503 - Boqueirão (sentido Boqueirão),-25.438864496385,-49.268206533687,,,0,26044,,
25511,108100,Estação Tubo Érico Veríssimo,Estação Tubo Érico Veríssimo - Boqueirão,-25.531236563547,-49.255340077243,,,0,41838,,
25512,108099,Estação Tubo Érico Veríssimo,Estação Tubo Érico Veríssimo - Sítio Cercado,-25.531111918418,-49.255624391398,,,0,41777,,
25515,108214,Estação Tubo UTFPR - Desembarque,Estação Tubo UTFPR - Desembarque 550 - Pinheirinho / C. Gomes (sentido Praça Carlos Gomes),-25.438807575773,-49.268115338581,,,0,,,
25521,108033,Estação Tubo Coronel Dulcídio,Estação Tubo Coronel Dulcídio - Santa Cândida / Praça Rui Barbosa,-25.44298821663,-49.280469406152,,,0,26096,,
25523,108043,Estação Tubo Sebastião Paraná,Estação Tubo Sebastião Paraná - Santa Cândida / Praça Rui Barbosa,-25.461204927891,-49.289782206746,,,0,26107,,
25525,108055,Estação Tubo Herculano de Araújo,Estação Tubo Herculano de Araújo - Pinheirinho / Capão Raso,-25.487814027983,-49.29433070633,,,0,26110,,
25526,108057,Estação Tubo Pedro Gusso,Estação Tubo Pedro Gusso - Pinheirinho,-25.49551353773,-49.294531722719,,,0,26102,,
25527,108059,Estação Tubo José C.Bettega,Estação Tubo José C. Bettega - Pinheirinho,-25.499463087151,-49.296060725166,,,0,26098,,
25528,108061,Estação Tubo Santa Regina,Estação Tubo Santa Regina - Pinheirinho,-25.503476168282,-49.296020771793,,,0,26091,,
25529,108063,Estação Tubo Ouro Verde,Estação Tubo Ouro Verde - Pinheirinho,-25.507655816928,-49.295913842957,,,0,26046,,
25532,108126,Estação Tubo Sagrado Coração,Estação Tubo Sagrado Coração - Pinheirinho,-25.527906194845,-49.291356779895,,,0,41829,,
25533,108125,Estação Tubo Sagrado Coração,Estação Tubo Sagrado Coração - Sitio Cercado,-25.528058677408,-49.291496254764,,,0,41830,,
25534,108124,Estação Tubo Winston Churchill,Estação Tubo Winston Churchill - Pinheirinho,-25.520710249718,-49.295453854165,,,0,41827,,
25540,108051,Estação Tubo Itajubá,Estação Tubo Itajubá - Portão / Santa Cândida/ Praça Rui Barbosa,-25.481070736737,-49.29250832943,,,0,26122,,
25541,108144,Estação Tubo Catulo da P. Cearense,Estação Tubo Catulo da P. Cearense - Campo Comprido,-25.465055224179,-49.209806384656,,,0,41843,,
25542,108146,Estação Tubo Cajuru,Estação Tubo Cajuru - Campo Comprido,-25.4604271982,-49.21174654785,,,0,41845,,
25543,108148,Estação Tubo Teófilo Otoni,Estação Tubo Teófilo Otoni - Campo Comprido,-25.45728548614,-49.212937013492,,,0,41847,,
25544,108150,Estação Tubo Antônio Meirelles Sobrinho,Estação Tubo Antônio Meirelles Sobrinho - Campo Comprido,-25.446970598447,-49.216856830059,,,0,41849,,
25545,108152,Estação Tubo Germânia,Estação Tubo Germânia - Campo Comprido,-25.442132410438,-49.217694966865,,,0,41851,,
25548,108158,Estaçaõ Tubo Urbano Lopes,Estaçaõ Tubo Urbano Lopes - Rui Barbosa / Campo Comprido,-25.440751982263,-49.236597228836,,,0,26054,,
25552,108165,Estação Tubo Rodoferroviária,Estação Tubo Rodoferroviária - Pinhais / Centenário,-25.435717541034,-49.257546557494,,,0,26034,,
25553,108167,Estação Tubo Mariano Torres,Estação Tubo Mariano Torres - Rui Barbosa / Campo Comprido,-25.435644780933,-49.26077879082,,,0,26031,,
25554,108026,Estação Tubo Praça Eufrasio Correia,Estação Tubo Praça Eufrasio Correia - Santa Cândida / Centenário / Pinhais,-25.437670038693,-49.266681661447,,,0,14553,,
25555,108169,Estação Tubo Praça Rui Barbosa - 303 - Centenário / Campo Comprido,Estação Tubo Praça Rui Barbosa - 303 - Centenário / Campo Comprido - Centenário,-25.43592973,-49.2749106,,,0,41807,,
25556,108173,Estação Tubo Praça Osório,Estação Tubo Praça Osório - Campo Comprido,-25.433755359256,-49.277063235596,,,0,41806,,
25557,108175,Estação Tubo Visconde de Nacar,Estação Tubo Visconde de Nacar - Campo Comprido,-25.431274052955,-49.278832487674,,,0,41768,,
25558,108177,Estação Tubo Brigadeiro Franco,Estação Tubo Brigadeiro Franco - Centenário,-25.429440666486,-49.284535626389,,,0,41802,,
25559,108180,Estação Tubo Pres.Taunay,Estação Tubo Pres.Taunay - Campo Comprido,-25.428757407687,-49.287950657402,,,0,41801,,
25560,108182,Estação Tubo Praça da Ucrânia,Estação Tubo Praça da Ucrânia - Campo Comprido,-25.430287060502,-49.292623233103,,,0,41796,,
25561,108184,Estação Tubo Bruno Filgueira,Estação Tubo Bruno Filgueira - Campo Comprido,-25.431851374567,-49.296536492359,,,0,41793,,
25562,108186,Estação Tubo Bigorrilho,Estação Tubo Bigorrilho - Campo Comprido,-25.433217232278,-49.299960331971,,,0,41765,,
25563,108188,Estação Tubo Gastão Câmara,Estação Tubo Gastão Câmara - Campo Comprido,-25.434940199485,-49.304336607865,,,0,41789,,
25564,108190,Estação Tubo Major Heitor Guimarães,Estação Tubo Major Heitor Guimarães - Campo Comprido,-25.437868930461,-49.314091466504,,,0,41757,,
25565,108192,Estação Tubo Rio Barigui,Estação Tubo Rio Barigui - Campo Comprido,-25.439215779396,-49.317719740852,,,0,41759,,
25566,108194,Estação Tubo Paulo Gorski,Estação Tubo Paulo Gorski - Campo Comprido,-25.43750563285,-49.324355190285,,,0,41761,,
25567,108196,Estação Tubo São Grato,Estação Tubo São Grato - Campo Comprido,-25.436480047889,-49.328490570391,,,0,41755,,
25568,108198,Estação Tubo Mossunguê,Estação Tubo Mossunguê - Campo Comprido,-25.438594547776,-49.333182089328,,,0,41763,,
25569,108200,Estação Tubo Imperial,Estação Tubo Imperial - Campo Comprido,-25.439949184101,-49.336961573285,,,0,41753,,
25570,108202,Estação Tubo U.S. Campo Comprido,Estação Tubo U.S. Campo Comprido - Campo Comprido,-25.440968576519,-49.342524474014,,,0,41762,,
25638,108203,Estação Vila São Pedro,Estação Vila São Pedro 550 - Ligeirão Pinheirinho / C. Gomes (sentido Praça Carlos Gomes) 613 - V. Urano (sentido Terminal Capão Raso) 624 - V. São Pedro (sentido Terminal Capão Raso) 625 - Gramados (sentido Terminal Capão Raso),-25.506813852496,-49.284278333535,,,0,14581,,
25639,108204,Estação Vila São Pedro,Estação Vila São Pedro 550 - Ligeirão Pinheirinho / C. Gomes (sentido Pinheirinho) 613 - V. Urano (sentido V. Urano) 624 - V. São Pedro (sentido V. São Pedro) 625 - Gramados (sentido Terminal S. Cercado),-25.506738808136,-49.284472793689,,,0,47548,,
25644,108212,Estação Marechal Floriano,Estação Marechal Floriano B42 - Maracanã / Linha Verde (sentido Maracanã) 550 - Ligeirão Pinheirinho / C. Gomes (sentido Praça Carlos Gomes) 602 - Circular Sul (H) (sentido Boqueirão) 605 - Ctba / Faz. Rio Grande (sentido Curitiba),-25.469295510447,-49.253855377784,,,0,14600,,
25646,108166,Estação Tubo Rodoferroviária,Estação Tubo Rodoferroviária - Rui Barbosa / Campo Comprido,-25.435617512424,-49.256634944672,,,0,26011,,
25647,108163,Estação Tubo Viaduto Capanema,Estação Tubo Viaduto Capanema - Pinhais / Centenário,-25.435638778793,-49.250571397316,,,0,26040,,
25653,105702,Terminal Pinheirinho - 502 - Circular Sul (Horário),Terminal Pinheirinho - 502-Circular Sul (Horário) (Sentido Portão),-25.512702792669,-49.295566506944,,,0,14494,,
25660,108060,Estação Tubo José C.Bettega,Estação Tubo José C.Bettega - Capão Raso / Portão / Praça Rui Barbosa,-25.499475703368,-49.295950062833,,,0,26100,,
25680,108143,Estação Tubo Catulo da P. Cearense,Estação Tubo Catulo da P. Cearense - Centenário,-25.46521811,-49.20987407,,,0,41844,,
25681,109066,Estação Tubo Santa Quitéria,Estação Tubo Santa Quitéria -Sentido Guadalupe / T. Campina do Siqueira,-25.459129997717,-49.302406792031,,,0,14415,,
25682,109067,Estação Tubo Santa Quitéria,Estação Tubo Santa Quitéria - Sentido T. Portão / T. Fazendinha / T. Caiuá,-25.45914452819,-49.302459095107,,,0,14415,,
25683,109001,Estação Tubo Agrárias,Estação Tubo Agrárias - Cabral / Capão da Imbuia,-25.410621916056,-49.248223893301,,,0,41854,,
25684,109048,Estação Tubo Praça das Nações,Estação Tubo Praça das Nações - Cabral / Capão da Imbuia / Bairro Alto / Santa Felicidade,-25.42592406059,-49.242351196663,,,0,26081,,
25685,109021,Estação Tubo Colégio Militar,Estação Tubo Colégio Militar - Cabral / Capão da Imbuia / Bairro Alto / Santa Felicidade,-25.428907225605,-49.225112639325,,,0,14606,,
25686,109025,Estação Tubo Detran - 307-Bairro Alto / Santa Felicidade - 023-Inter 2 (Anti-Horário),Estação Tubo Detran - Cabral / Santa Felicidade,-25.430356995336,-49.211201362269,,,0,14604,,
25698,109065,Estação Tubo Salgado Filho,Estação Tubo Salgado Filho -Sentido Aeroporto / Hauer / Centro Cívico / Capão da Imbuia,-25.471695546865,-49.237493109333,,,0,26037,,
25699,109034,Estação Tubo Jardim das Américas,Jardim das Américas - Capão da Imbuia / Hauer,-25.452382098156,-49.229970009274,,,0,26135,,
25700,108009,Estação Tubo Holanda,Estação Tubo Holanda - Santa Cândida,-25.398800614989,-49.245376802937,,,0,41814,,
25701,108003,Estação Tubo Fernando de Noronha,Estação Tubo Fernando de Noronha - Santa Cândida,-25.384271911266,-49.231926689778,,,0,41810,,
25702,108001,Estação Tubo Joaquim Nabuco,Estação Tubo Joaquim Nabuco - Santa Cândida,-25.379907559523,-49.22793153945,,,0,41808,,
25703,108005,Estação Tubo Antônio Lago,Estação Tubo Antônio Lago - Santa Cândida,-25.38790309648,-49.235215078031,,,0,41812,,
25705,109040,Estação Tubo Paiol,Estação Tubo Paiol - Sentido Centro Cívico / Praça Carlos Gomes / Rodoferroviária / Terminal Guadalupe,-25.448149039186,-49.257986359674,,,0,14555,,
25706,108007,Estação Tubo Gago Coutinho,Estação Tubo Gago Coutinho - Santa Cândida,-25.395744242316,-49.242493252193,,,0,41769,,
25707,108011,Estação Tubo Antônio Cavalheiros,Estação Tubo Antônio Cavalheiros - Santa Cândida,-25.402475202806,-49.248784373437,,,0,41815,,
25709,108015,Estação Tubo Moisés Marcondes,Estação Tubo Moisés Marcondes - Cabral / Santa Cândida,-25.41239408359,-49.257930706177,,,0,41819,,
